RPS6	RPL28
RPL13	RPL5
PRPF19	SNRPE
ATP5D	ATP5O
RPS21	RPL3
MED1	MED19
ARPC5L	ARPC1B
CRY1	PER1
SNRPD3	SNRNP200
STAG2	RAD21
EIF3D	EIF3H
RPS27	RPL14
DSCC1	RFC4
RPL13	RPS21
TAF5	TBP
RPLP2	RPS29
CTR9	RTF1
RPL11	RPS19
WDR24	NPRL3
RPS6	RPS28
RPS27	RPL10
GTF2H4	GTF2E1
PSMB4	PSMC3
RPL18A	RPS2
RPS21	RPS6
RPL10	RPL23
RPL11	RPL14
RPS21	RPS14
RPS26	RPS19
RPL14	RPL36A
EIF3E	EIF3I
RPL38	RPL13A
RPL10	RPL36
HNRNPL	HNRNPA2B1
RPL18	RPL28
RPLP2	RPS13
RPL12	RPS28
CDK4	CCNE1
RPL10	RPL35A
SNRPA1	SNRNP200
ANAPC2	ANAPC1
RPS9	RPL14
RPS11	RPS6
RPL5	RPL18
RPL3L	RPL9
RPS18	RPL17
BBS2	BBS1
EIF3K	EIF3A
RPL12	RPL5
MNAT1	ERCC2
RPL11	RPS13
ARPC1A	ACTR2
RPS21	RPL34
EXOC2	EXOC1
DARS	EPRS
CCND1	CDK4
RPL19	RPS19
POLE	POLA1
RPL29	RPL30
COPS2	GPS1
RPL15	RPL28
NDUFB3	NDUFS3
NDUFS3	NDUFB11
RPL13	RPS6
RPS16	RPL29
NSUN4	MTERF4
ANAPC7	ANAPC16
ICAM1	ITGAL
RPL8	RPL39
ORC2	MCM3
RPS23	RPLP2
PAF1	CDC73
RPS6	RPL27
PRKAB2	PRKAG1
ATG3	ATG12
RPS6	RPL10
RPS18	RPS19
EIF3C	EIF3F
EIF3CL	EIF3F
SNW1	XAB2
PSMB8	PSMD6
NDUFC2	NDUFS4
PSMA3	PSMD11
RPL5	RPS19
STAG2	SMC3
PSMB2	PSMC2
RPS25	RPL28
NPRL2	WDR24
RPL35	RPL30
GTF2H4	ERCC3
CCT8	TCP1
UQCRFS1	CYC1
SEC23A	SEC31A
RPL10	RPS20
FANCA	TOP3A
POLA1	MCM3
RPL7	RPL23
RPL32	RPL37A
PRPF6	SF3B3
ATP6V0D1	ATP6V0C
RPL23	RPS10
NDC80	CENPE
RPL15	RPL26
PSMC4	PSMB4
RPL38	RPL35A
TAF10	TAF3
RPL11	RPLP0
RPS29	RPS20
PSMA7	PSMC2
RPL15	RPS3A
TAF10	TAF8
UQCRC1	UQCR11
RPL10	RPS25
RPS23	RPL14
TCEB2	TCEB1
SNRPC	SNRPB
TAF10	TAF13
RPL5	RPL30
RPS11	RPS7
SNRPD3	SNRPC
N6AMT1	TRMT112
SKIV2L2	EXOSC1
RPL28	RPS10
RPS6	RPS25
RPS12	RPL22
RPL11	RPL10
RPL8	RPS9
AURKA	CDK1
RPL4	RPS19
RPLP0	RPL36
RPS16	RPL17
RPL8	RPL17
RPL17	RPLP0
PSMD6	PSMB3
PSMD11	PSMB4
RPL21	RPS8
RPSA	RPL13A
ANAPC5	CDC23
PDCD11	BMS1
FANCE	FANCA
RPS12	RPL31
CD40LG	CD40
TAF11	TAF8
RPL29	RPL27
RPS26	RPS6
RPS9	RPL17
RPL22	RPL11
RAD18	UBE2B
NDUFA9	NDUFA7
PRKAB1	PRKAA1
RPS24	RPS19
PSMD7	PSMB5
PSMC1	PSMD1
RPS7	RPL7A
RMI1	RPA2
RPS9	RPLP2
CDC6	ORC5
SUPT6H	SUPT5H
RPS23	RPL22
RPS23	RPL39
CDC6	ORC4
RPL19	RPL5
CCT5	CCT8
RPS16	RPS7
RPLP2	RPS15
SNRPD3	PHF5A
NDC80	SPC25
VPS18	VPS33A
HEATR1	BMS1
RPLP2	RPL36A
RMI1	FANCF
TAF4	TAF10
EXOSC5	EXOSC8
NDC80	CASC5
PSMC4	PSMB7
GTF2H2	ERCC2
RPL17	RPS28
MRPS9	DAP3
NPHP1	NPHP4
RPL35	RPS2
ATP5D	ATP5F1
ATM	CHEK2
CCND1	CDKN1A
RPS16	RPL32
RPS12	RPL12
EXOSC7	C1D
BRE	BRCC3
RPL21	RPL13A
NDUFA9	NDUFV2
RPL8	RPS27
RPL21	RPS5
CDK4	CCND2
RPL14	RPL17
TAF11	TAF6
RPL34	RPS5
IRAK1	MYD88
RPL18A	RPS8
ORC3	MCM4
RPS12	RPL32
UPF2	RBM8A
ALYREF	HNRNPC
PSMC5	PSMB5
RPL5	RPS6
KLC2	KLC1
RPL3	RPS27
PSMA3	PSMD14
RPLP1	RPL6
RPS6	RPLP0
RPL37A	RPL29
TUBG1	MZT1
RPSA	RPL29
INTS5	NABP1
RPS2	RPL21
GCLC	GCLM
SKIV2L2	EXOSC8
PSMA4	PSMC2
AGO1	DICER1
RPS27	RPL37A
RPS21	RPL22
RPS2	RPS6
RPL18A	RPS28
RPL35A	RPS25
PSMB4	PSMD14
ATP5O	ATP5A1
MAGOH	DDX39B
MRPL32	MRPL44
MRPL44	MRPL43
RPS15A	RPL23
FANCF	FANCL
RPL5	RPL9
RPL10	RPL30
RPL7A	RPS6
PSMB7	PSMC5
RPL38	RPL34
RPL18A	RPS15
HNRNPA2B1	HNRNPH1
SNRPA1	PRPF31
RPL11	RPS10
RPL12	RPL10
RPF2	EBNA1BP2
RPL27A	RPS18
RPSA	RPS6
EIF3E	RPS9
NDUFA8	NDUFAB1
NDUFA7	NDUFAB1
DIS3	EXOSC9
RPL17	RPL26
ANAPC5	ANAPC2
PSMA4	PSMC4
GTF2H4	MNAT1
HSP90B1	HSPA5
RPL38	RPS14
RPL6	RPS25
RPL10	RPS13
RPL13	RPL29
TBC1D5	VPS29
DDX23	PRPF31
NDUFS3	NDUFA12
SKIV2L2	DHX15
NDUFS1	NDUFA6
NBN	RAD50
RPL27A	RPS5
RPS6	RPL24
ATP5S	ATP5F1
TAF12	TAF7
RPL27A	RPS13
RQCD1	CNOT1
PSMD7	PSMA1
RPL15	RPS28
PSMB8	PSMC3
RPL3	RPS19
EIF3C	EIF3B
RPS7	RPS2
MCM4	MCM10
RPL6	RPL26
RPS15A	RPL7
MAD2L1	BUB3
EXOSC5	EXOSC1
ATG101	ATG13
SNRPC	SNRPD2
PSMA7	PSMD6
RPS2	RPL10
EXOSC2	KHSRP
RPL4	RPS7
VPS33A	VPS11
RPS18	RPL28
COPS4	COPS5
RPL13	RPS17
RPL23A	RPL29
RPL36A	RPL26
RPS26	RPL17
RPS18	RPL26
NDUFS7	NDUFA12
TAF7	TBP
FANCA	STRA13
UBE2C	UBE3D
RPS7	RPS15
NUP43	SEC13
RPL19	RPS28
RPS7	RPS4X
C1D	EXOSC2
IRAK2	MYD88
NDUFS3	NDUFA8
CNOT7	CNOT6L
RPS14	RPL18
BMS1	NOP14
ATP6V1E1	ATP6V1F
ANAPC1	ANAPC16
PHF5A	SNRPF
C1D	EXOSC8
RPL9	RPL23
ATP5D	ATP5J
LSM8	SNRNP200
RPL13	RPL31
RPL11	RPS14
HNRNPA1	HNRNPK
RPS21	RPL37A
PSMA4	PSMD11
ZC3H13	WTAP
RPL11	RPL31
RPS12	RPLP0
RPL17	RPL28
HNRNPA1	PTBP1
MMS19	CIAO1
RPL15	RPS17
SMG7	RBM8A
RPL15	RPL39
NDUFB9	NDUFS1
RPS23	RPS19
RPL35	RPL34
RPL5	RPL37A
RPL7A	RPL23
UTP6	UTP15
ERCC1	RAD1
EIF3H	EIF3F
PHB2	PHB
HNRNPL	HNRNPA1
RPS20	RPS19
PRPF6	DDX23
RPL35	RPS21
RPL36	RPS28
RPS3A	RPL6
ATP5B	ATP5J2
VAMP4	STX16
RPS2	RPL23
WDR43	WDR36
RPL18	RPL26
RPS7	RPS18
RPS11	RPS29
AFF4	CDK9
SKIV2L2	EXOSC7
RPL13	RPS4X
SKIV2L2	EXOSC2
FBXO5	CDC20
VASP	ENAH
TAF9B	TAF6
CDC26	ANAPC7
RPL35A	RPL18
RPS21	RPL26
RPLP2	RPL17
PSMA4	PSMD14
RPL38	RPS5
ATP5D	ATP5A1
RPS21	RPL18
RPL13	RPS5
RPS13	RPL28
RPL8	RPL15
NUP133	NUP98
RPL38	RPL29
ORC5	MCM7
ENAH	EVL
RPL35	RPS14
NDUFS3	NDUFB9
PSMD9	PSMC3
CHMP4B	CHMP3
PSMC3	PSMB3
RPS12	RPL7
CSNK2A1	CSNK2B
EXOC6	EXOC3
PSMC4	PSMB8
PRKDC	XRCC6
RPS18	RPL35A
ORC4	MCM3
RPS17	RPL24
TAF12	TBP
ATP5B	ATP5O
EIF4A3	UPF1
RPS14	RPL6
SNRNP200	PRPF4
VPS25	CHMP6
RPS27	RPL27
LAMTOR4	LAMTOR2
DSN1	MIS12
MPHOSPH10	NOP58
RPS23	RPL37A
RPS6	RPS20
RPS23	RPL3
CDC40	PRPF8
RPL14	RPS28
RPL24	RPL23
RPL35A	RPS15
APOC3	APOA1
RPL21	RPL26
RPL13	RPL12
DAP3	MRPS2
PSMB10	PSMD6
RPL34	RPL36
NDUFB7	NDUFAB1
RPS12	RPS6
PTCD3	DAP3
RPL15	RPL14
MTA2	MTA3
NDUFB5	NDUFS1
CDC20	ANAPC7
RPL10A	RPL23
RPS4X	RPL36
PSMA6	PSMD1
RPL13	RPL32
BCL2L1	BCL2L11
RPL38	RPS17
RPL22	RPS24
RPS27	RPLP0
RPS27	RPL10A
POLR2G	SUPT5H
DAP3	MRPS22
RPS3A	RPL10
RPL5	RPL6
RPL17	RPS13
PSMA2	PSMC5
UTP15	WDR36
RPLP2	RPL36
PSMB6	PSMC3
RPL35	RPS25
RPS6	RPS10
RPS26	RPL10
PSMD4	PSMC2
RPL15	RPS5
SNRNP200	SNRPD2
PSMB2	PSMD14
MRPL40	MRPL47
RPS17	RPL29
RPL34	RPL26
RPL35A	RPS13
TNNT3	TNNI2
MRPL15	MRPL46
CNOT1	CNOT8
RPS11	RPL29
RPL3	RPS24
RPS11	RPL10
RPL3	RPS17
RPL35	RPS5
NSL1	MIS12
PHF5A	SNRPG
NDUFS6	NDUFA8
RPL5	RPS10
RPL7	RPS20
RPL19	RPL34
RPL22	RPL23
RPL7A	RPL34
CNOT1	CNOT6
CDC20	CDC27
MED16	MED18
PHF5A	SNRPD1
RPS17	RPL26
RPS3A	RPL31
RPS3A	RPL17
TAF4	TAF7
RBM22	CDC40
CDK5R1	CDK5
MED12	CCNC
SNRPD1	SNRNP200
ANAPC5	ANAPC16
BYSL	TSR1
RPS8	RPL23
RPS3A	RPS24
RPL35	RPL37A
MRPS15	MRPL47
Sep-06	Sep-02
RPS16	RPL38
ATP6V1B2	ATP6V1F
NDUFS6	NDUFV3
PSMD10	PSMC1
UBE2S	FZR1
SUPT7L	SUPT3H
RPS23	RPL11
RPTOR	MTOR
EXOC4	EXOC5
RPL10	RPS15
RPL18A	RPL26
RBMX	HNRNPK
RPLP1	RPL10A
PSMC4	PSMB3
RPL4	RPL29
PHF5A	PRPF31
RPS7	RPS13
GTF2F1	POLR2A
MRPS9	MRPS23
RPS6	RPS5
FBL	NOL6
RPL35	RPS8
RPS12	RPL3
RPL8	RPS2
PFDN1	VBP1
PQBP1	TXNL4A
RPL18A	RPS4X
RPL23	RPLP0
CCT8	CCT3
PSMA7	PSMD14
RPS24	RPL29
NDUFV1	NDUFS1
RPL10	RPL26
EXOSC1	EXOSC10
RPS4X	RPL10
SART1	SNRNP200
DCAF13	WDR36
RPL21	RPS15
NOP58	NHP2L1
RPS14	RPL23A
RPS12	RPL26
PSMB4	PSMC5
RPL14	RPL36
PSMD11	PSMB3
PDS5B	SMC1A
RPL13	RPS15A
RPL23	RPL27
MAD2L1	MAD1L1
MCM6	MCM10
PAM16	DNAJC19
PHF5A	SNRPD2
BUB1B	MAD2L1
DDX39B	ALYREF
EIF4A1	EIF4B
RPL15	RPLP1
RPL7	RPL21
RPL11	RPL27
RPL18A	RPL23A
EIF5	EIF3G
ANAPC5	CDC20
DCAF13	HEATR1
DAP3	MRPS15
RPLP1	RPL34
MALT1	BCL10
RPL13A	RPS20
RPS3A	RPL36A
RPS12	RPL37A
TIMM13	TIMM8A
RPS23	RPL7
HNRNPL	HNRNPC
RPL5	RPL13A
RPL3	RPL14
RPL22	RPS14
RPS21	RPS3A
ANAPC11	UBE2D2
MRPS5	MRPL46
NDUFA9	NDUFS4
RPS17	RPL35A
RPL19	RPL11
DKC1	NOP56
CNOT2	CNOT3
RPLP0	RPS19
RPS2	RPL34
RPS7	RPS10
RPL22	RPL36
RPL27A	RPLP1
RPS2	RPL11
NDUFA2	NDUFS1
RPL13A	RPS18
RPLP2	RPS18
TSR1	LTV1
MED18	MED24
RPS16	RPL36A
SRP14	SRP9
SKP2	CUL1
NOP58	CIRH1A
TADA3	TADA2B
RPL10	RPS24
RPS4X	RPL35A
TUBG1	TUBGCP3
MRPL17	MRPL46
UTP6	DCAF13
IFT46	IFT74
RPS12	RPL23A
RPL19	RPL10
PSMD11	PSMA7
RPL27A	RPL26
RPS23	RPS14
UTP15	WDR46
PSMD14	PSMB3
RPS6	RPL26
ASUN	INTS3
RPS15A	RPL6
RPS7	RPL26
SMC1A	SMC3
PRPF6	SART1
EIF3E	EIF3H
RPL35	RPS26
RPL13A	RPL17
RPL23A	RPS15
RPL14	RPL6
RPL18A	RPL7
RPL11	RPS20
RPS21	RPL21
RPS15A	RPL11
PSMD11	PSMB6
CHMP4B	CHMP1B
PRPF31	NHP2L1
RPL11	RPS8
NDUFB7	NDUFS3
RBBP5	SETD1B
NDUFS3	NDUFV3
PSMB1	PSMC5
PSMA5	PSMC5
RPS26	RPLP0
RPL12	RPS15
RPL8	RPL3
RPS21	RPL27A
POLR2B	SUPT5H
PSMC5	PSMB8
ERCC1	XPA
RPL8	RPS15
RPL29	RPS10
ATP5B	ATP5C1
RPL8	RPS26
RPL14	RPS19
RPL4	RPS6
RPS23	RPL28
RPL35	RPS9
SNRNP200	PRPF31
SUPT5H	POLR2A
RPL13	RPS3A
RPL13A	RPL24
RPL37	RPL31
RPL30	RPS28
RPL38	RPS25
RPS4X	RPS19
RPSA	RPS19
EIF3E	RPSA
CASP10	CASP8
IRAK1	TRAF6
STX1A	SNAP25
ATF3	JUN
RPL14	RPS5
UTP15	TBL3
RPS4X	RPL23
RPL27A	RPL13A
TAF2	TAF6
TINF2	TERF1
SRP14	SRP72
PSMD11	PSMC5
PSMA4	PSMC5
RPL34	RPL36A
RPL18A	RPL13A
PSMB5	PSMD4
RPL8	RPS25
RPS21	RPL31
PSMC5	PSMD4
ANAPC1	CDC26
PSMB6	PSMD14
RPS26	RPL29
ANAPC2	PTTG1
RPL39	RPL30
RPL27A	RPL39
RPL22	RPS28
RPL34	RPS28
RPS24	RPL30
RPS23	RPL23A
PATL1	LSM1
RPL38	RPL24
RPL23A	RPS24
SEC61A1	SEC63
SNRPA1	CDC40
RPS24	RPL37A
UQCRC2	CYC1
RPS12	RPL30
RPL23	RPS5
RPL21	RPL23A
RPL35A	RPS10
RPLP2	RPS26
RPL18A	RPS5
RPL13	RPL22
RPS12	RPL23
RPL37	RPL18
RPL31	RPS25
RPL34	RPL9
RPL27	RPS19
RPS6	RPS15
CPSF3	SYMPK
SRSF1	HNRNPA2B1
RPL23	RPL26
SRP72	SRP54
FANCG	FANCB
NDUFB10	NDUFC2
NDUFS6	NDUFC2
RPS15A	RPL18
RPL34	RPL30
RPL12	RPS27
MRPL46	MRPL43
PSMA2	PSMD4
EIF3D	EIF3I
ATP5D	ATP5I
CCNH	MNAT1
RPL32	RPL27
CLPP	CLPX
RPL13	RPS27
RNF31	SHARPIN
RPL22	RPL10
RPS25	RPS19
PSMC4	PSMB6
TRAPPC4	TRAPPC3
RPL39	RPL10A
VPS16	VPS11
RPL4	RPL32
RPL21	RPL10
RPS17	RPS18
RPL4	RPL11
RPL5	RPL23A
SNRNP40	PRPF6
RPS9	RPL35A
RPL35	RPL27
RPS2	RPL28
EXOSC4	EXOSC1
MLH1	MSH3
RAD21	SMC1A
PHF5A	SNRPA1
RPL7	RPL11
RPS26	RPL11
RPL28	RPL26
VPS25	SNF8
EXOSC10	DIS3
RPLP2	RPL18
RPL13	RPS2
RPLP1	RPL7A
RPL15	RPS15A
RPS14	RPL9
HNRNPA2B1	HNRNPF
PSMC1	PSMA1
NDUFA9	NDUFA6
RPL15	RPS8
RPS7	RPL27
NDUFS3	NDUFA9
EXOC3	EXOC5
GNAI3	GNB1
RPL23A	RPS18
RPL15	RPL7
RPSA	RPL5
NUP85	NUP98
RPS11	RPL11
CCT5	CCT2
NDUFA9	NDUFA12
SNAP23	VAMP8
TAF7	TAF6
RPA1	RMI1
RPS14	RPL35A
ORC2	ORC4
GNG5	GNB1
MRPS5	MRPL17
RPS12	RPL21
BBS7	BBS5
MRPL4	MRPL46
NOP58	NOL6
CCT6A	CCT8
NDUFS3	NDUFV1
RPL10	RPL29
RPL23	RPS13
RPS26	RPS27
RPL7A	RPS19
RPS16	RPS6
RPS18	RPL18
RPL38	RPS21
PSMB5	PSMD14
RPS3A	RPS28
RPL36	RPS15
RPS12	RPL13A
RPL13	RPLP0
RPL4	RPS28
RPS21	RPL23A
GYS1	GBE1
XAB2	CDC40
RPL27A	RPS17
RPL35	RPL12
NDUFS7	NDUFS3
VBP1	PFDN6
EXOSC4	DIS3L
RPL28	RPS5
PSMC5	PSMB3
RPL13A	RPS24
NDUFS7	NDUFV2
NDUFS7	NDUFA7
RPL11	RPL23A
RPL24	RPS19
UPF2	UPF3A
TAF7	TAF11
RPL15	RPL13A
RPS15A	RPS27
PFDN2	PFDN6
RPL13A	RPS15
RPS12	RPL35
RPL21	RPL22
RPL12	RPL26
DCAF13	CIRH1A
RPL8	RPS20
AGO2	DICER1
RPL30	RPL26
SNRNP200	CRNKL1
MED18	MED12
RPL13	RPL21
RPSA	RPL10
PSMC6	PSMA1
PSMB7	PSMC6
RPL7	RPS6
RPS4X	RPS6
ZWINT	DSN1
RPL3	RPL27A
PRPF6	SNRPD2
RPSA	RPL11
RPS27	RPL6
SMARCB1	ACTL6A
RPS27	RPL24
RPL13	RPS15
RPS13	RPS19
CDCA8	INCENP
RPL7	RPL35A
RPL23A	RPL18
RPS8	RPL36
RPS27	RPS19
RPL13	RPL30
CCT3	CCT6B
SNRPD3	LSM7
CDC16	ANAPC7
TAF10	TAF6
RPS24	RPL32
POLR3C	POLR2H
RPL38	RPL4
MRPS18B	MRPS31
RPL14	RPS8
DDX39B	RBM8A
PSMB1	PSMC2
PSMA5	PSMC2
RPS12	RPS3A
PSMC4	PSMA3
RPL9	RPL26
RPS23	RPLP0
RPS11	RPL23
PRPF6	SNRPD1
RPL10	RPS5
RPSA	RPL34
RPL18A	RPLP1
PSMD1	PSMC5
RPL5	RPS15
CCT2	CCT6B
EIF4A3	MAGOH
RPS11	RPL5
HUS1	RAD1
PSMD1	PSMC2
RPL13A	RPS25
RPL39	RPL36A
TRAPPC6A	TRAPPC1
RPL3	RPL23
TAF4	TAF5
RPL18A	RPL22
RPL37A	RPL36
SYMPK	CPSF4
RPL7A	RPL28
PSMC4	PSMD2
UTP20	NOL6
RPS16	RPL13A
RPS16	RPL34
RPL37A	RPL26
PSMA3	PSMC5
RPS27	RPL30
RPL38	RPL39
RPS21	RPL6
THOC2	ALYREF
RPL8	RPS4X
IMP4	NOP56
NDUFA9	NDUFB9
HLA-DRB1	HLA-DRA
MAD2L1	CDC16
RPL11	RPL35A
RPL36	RPS5
RPL13A	RPL10
RPL8	RPLP1
HNRNPL	HNRNPK
PSMA4	PSMC3
WDR75	WDR46
ARPC1A	ACTR3
ATP5D	ATP5H
RPL8	RPL13A
MRPL17	MRPL40
RPS3A	RPL30
SNRPD3	LSM2
RPS2	RPL18
RPS17	RPS26
RPLP2	RPL23A
EIF2S3	EIF3G
ACTR2	ARPC1B
RPL13	RPS26
RPL39	RPL17
ANAPC5	CDC26
SNRPD3	LSM3
NDUFC2	NDUFA6
RPS16	RPL11
APITD1	RMI1
CTU2	CTU1
RPL34	RPS25
PSMB6	PSMC5
RPL10	RPS10
RPL39	RPL18
NDUFC2	NDUFAB1
RPS4X	RPL36A
RPL39	RPL35A
NXF1	RNPS1
SNRPD3	PRPF6
ATG5	ATG16L1
RPL37	RPL37A
ATP5D	ATP5L
PSMD10	PSMC2
RPL8	RPS8
RPL5	RPS4X
CDC23	ANAPC7
RPL37	RPL36A
RPL13	RPS18
RPL7A	RPS28
RPS3A	RPL5
RPL21	RPS17
RPS17	RPL37A
EIF3E	RPS18
RPS23	RPL38
NDUFS3	NDUFA6
NDUFB5	NDUFAB1
LEO1	CTR9
RPS2	RPL36A
RPL7	RPL10
RPL39	RPL29
RPL38	RPL27
SRSF1	HNRNPA1
VPS35	VPS29
CCT6B	CCT4
EIF3D	EIF3M
INTS3	POLR2B
RPL36A	RPS5
CDC45	MCM3
GMNN	CDT1
RPL26	RPS19
COX5B	COX4I1
RPL19	RPL37
RPL15	RPS15
RPL8	RPL28
RPL35	RPL39
INTS3	POLR2A
RPL3	RPS26
RPL13	RPL37A
CNOT1	CNOT3
RPS17	RPL30
RPL5	RPL10
PPP3R1	PPP3CC
NDUFS6	NDUFB9
RPL4	RPL23
MRGBP	DMAP1
SART1	NHP2L1
RPA1	FANCA
RPL21	RPS26
MED23	MED12
RPL10	RPL18
RPS12	RPS28
RPL15	RPL12
RPL37	RPL38
RPLP2	RPLP0
RPL26	RPS15
TBP	TAF6
POP5	POP4
RPL7	RPL36A
CIRH1A	WDR43
POLR2D	POLR2A
ORC2	ORC5
SRP19	SRP54
RPL38	RPS18
RPS23	RPS6
ATP5J2	ATP5A1
VBP1	PFDN4
PSMB2	PSMC3
ARID1A	SMARCA4
RPS3A	RPL13A
PSMC4	PSMB2
RPS8	RPL28
RPL3	RPL28
RPL8	RPS14
RPL38	RPL27A
RPS27	RPL23A
PSMB7	PSMC2
EIF3I	EIF3F
RPL10A	RPS19
RPL21	RPL30
RPL19	RPL14
RPS19	RPS28
RPL39	RPL34
RPL36A	RPS15
RPS15A	RPL32
MRPL11	MRPL19
LSM8	SNRPB
RPL15	RPS18
RPL34	RPL27
RPS21	RPL32
RPL5	RPS13
ATP6V1D	ATP6V1E1
RPL7A	RPL11
NDUFA2	NDUFA9
EXOC2	EXOC8
RPS9	RPL11
MRPL40	MRPL19
NHEJ1	XRCC4
GORASP2	BLZF1
FANCG	FANCA
SNRPB	LSM4
RPL29	RPL18
GTF2F2	GTF2F1
RPS14	RPL37A
RPL38	RPS27
RPS11	RPL32
HNRNPH1	HNRNPK
RPL11	RPS28
RPL18A	RPL10
SNX3	VPS26A
RPS7	RPS8
RPL35	RPL6
RPS11	RPS19
CAMK2D	CAMK2B
RPL5	RPS14
POLR2L	POLR2A
SART1	PRPF31
NBN	MRE11A
NUP107	NUP98
PSMA2	PSMC6
RPS27	RPL7A
EIF3B	EIF3H
RPS9	RPL15
MED27	MED12
PSMB1	PSMD4
PSMA5	PSMD4
WAPAL	PDS5A
PTBP1	HNRNPK
MED18	CCNC
TRAPPC6B	TRAPPC4
RPS6	RPS18
PSMA6	PSMD2
PSMA2	PSMC2
NDUFB10	NDUFS8
NDUFS6	NDUFV1
BUB1B	CDC16
RPL38	RPL17
RPL7	RPL17
SMARCB1	SMARCA2
RPLP2	RPL32
RPL7	RPL27A
VAMP4	STX6
RPL37	RPL9
RPS3A	RPS14
RPL18A	RPL37A
ORC3	ORC1
PSMD2	PSMC2
RPL19	RPL39
RPL12	RPS19
RPS2	RPL27A
NDUFS7	NDUFA6
STK25	PDCD10
RPS4X	RPL18
RPS18	RPS28
EIF3C	EIF3L
EIF3CL	EIF3L
RPL23A	RPL10
JUND	FOS
RPS15A	RPL36A
FNTA	PGGT1B
RPL22	RPL14
RPL35	RPL8
RPL37A	RPS28
MPHOSPH10	NOP14
NDUFS7	NDUFA9
RPS11	RPL38
RPLP1	RPL17
EXOSC4	DIS3
RPL15	RPL38
VPS51	CCDC132
SNAP25	VAMP2
SF3B3	SF3B1
SRSF7	TRA2B
PSMC5	PSMB2
RPL13	RPL26
NDUFB5	NDUFS3
CASP2	CRADD
RPL13	RPS20
PSMD10	PSMD2
RPL8	RPL24
POLR2C	POLR2A
PRPF6	PRPF4
MAP3K3	CCM2
RPS3A	RPL18
RPL15	RPS2
PSMD11	PSMB2
RPS9	RPL36
RPS26	RPL32
LEO1	RTF1
RPL15	RPL30
WAPAL	SMC3
ITGAL	ITGB2
CD3D	CD3E
RPS17	RPL36A
SNRPG	LSM5
TAF4	TAF12
RPS16	RPL21
RPL34	RPL32
RPL15	RPS26
RPL35	RPL3
NDUFB3	NDUFAB1
RPS3A	RPS15
MRPL17	MRPL2
TCEA1	POLR2A
HNRNPA1	HNRNPH1
SKP1	SKP2
PSMC4	PSMD11
CNOT2	CNOT1
PSMA7	PSMC3
PDCL	GNB5
GTF2B	TBP
PSMC4	PSMD1
PSMD2	PSMC5
RPS23	RPL13A
SNW1	EFTUD2
NOP58	NOP14
RPS16	RPL36
SNRPD3	LSM6
RPL14	RPL32
RPL12	RPL29
NDUFS7	NDUFS1
GTF2H4	GTF2H1
RPL31	RPL17
COG7	COG6
CCT3	CCT2
RPS16	RPL27A
SNRPD3	LSM8
SNRPE	RBM8A
TAF11	TAF2
RPL36A	RPS28
RPS9	RPS7
TADA3	TADA2A
RPL8	RPS5
RPS2	RPL17
RPL14	RPL9
COX5B	MT-CO2
COG7	COG8
RPSA	RPL18
NDUFB7	NDUFA9
RPL38	RPS13
PSMC6	PSMD9
ALYREF	NXF1
SMC5	NSMCE1
RPL32	RPS10
TRAPPC2	TRAPPC5
RPS15A	RPLP0
RPL18A	RPS16
PSMD1	PSMD6
TERF2	TINF2
SMARCE1	SMARCA4
RPS14	RPL31
VPS18	VPS16
RPS15A	RPL12
SEC61A1	SEC61G
RPL19	RPS3A
RPS17	RPS28
RPS21	RPS13
VHL	TCEB1
RPL18A	RPSA
ETFDH	ETFA
RPL18A	RPS12
RPL11	RPS5
GNB2	GNG5
RPL6	RPS20
POT1	ACD
RPS13	RPS28
PSMA2	PSMD6
POLR2D	POLR2L
TCEB2	CUL2
PRKAB1	PRKAG1
RPLP0	RPS15
DCAF13	NOP56
RPS15A	RPS19
SNRPF	LSM4
RPS24	RPL35A
RPL18A	RPL13
RPS23	RPS3A
SNRNP200	SF3B1
RPL31	RPL26
LSM2	SNRPB
RPL31	RPS28
NDUFS4	NDUFAB1
POLR2G	INTS3
SYMPK	CPSF1
RPS26	RPL18
RPS7	RPS3A
RPL17	RPS10
NDUFAF3	NDUFS2
RPL17	RPL30
RPS27	RPS8
MRPS5	MRPL47
SKIV2L2	C1D
SRP9	SRP54
RPS20	RPLP0
RPL4	RPS17
RPS17	RPS25
RPL36A	RPLP0
RPL35A	RPLP0
NDUFS8	NDUFA5
RPL18A	RPS17
RPL35	RPL14
RPL12	RPL36A
NDUFS6	NDUFB6
EIF4A3	MAGOHB
RPS21	RPS5
RPLP2	RPS5
FANCM	RMI2
RPL10A	RPL11
RPL35	RPL28
NDUFB6	NDUFAB1
RPL15	RPL35A
FANCM	FANCC
RPS21	RPL9
RPL15	RPL31
RPS25	RPS15
RPL13A	RPL26
RPS4X	RPS14
MRPL16	MRPS16
PRPF3	NHP2L1
RPS23	RPL12
ANAPC1	ANAPC13
POLE	POLD1
IFIT1	IFIT3
UTP11L	WDR46
TRAPPC8	TRAPPC5
MED17	MED18
RPS12	RPL6
SRSF1	SNRNP70
RPL31	RPS15
NDUFA2	NDUFS2
SNRPD3	SNRPA1
PSMD2	PSMD4
NOP14	EMG1
RPL5	RPL7A
MCM6	MCM3
PRPF31	SNRPD2
RPL6	RPL35A
ACTR5	INO80
PSMA6	PSMD4
MRPL17	MRPL1
RPS2	RPS17
NOB1	LTV1
NANOG	POU5F1
EXOSC10	EXOSC8
